bedrooms,bathrooms,sqft_living,sqft_lot,sqft_basement,floors,condition,price
4,2.5,3720,8633,0,2.0,3,820000
4,3.5,3440,5000,880,2.0,3,1305000
4,2.25,2420,59800,1070,1.0,4,549000
3,1.0,1090,6771,0,1.5,3,180000
4,2.5,2910,5776,0,2.0,3,589000
3,1.0,1050,5518,0,1.0,3,350000
3,2.0,1610,7575,500,1.0,4,197400
3,2.5,1760,6477,0,2.0,4,267000
3,1.5,1540,20281,0,1.0,3,480000
4,2.5,2580,9450,920,1.0,4,650000
2,1.0,1370,5000,0,1.5,3,600000
2,1.75,1440,6265,0,1.0,3,490000
3,1.0,1410,7700,430,1.0,3,225000
3,2.25,1980,10115,0,1.0,3,640000
3,3.5,2440,3427,450,2.0,3,710000
3,2.0,1350,11805,0,1.0,3,325000
3,3.25,3130,28001,920,1.0,3,595000
3,1.0,880,7004,0,1.0,3,128750
3,2.25,1920,7300,680,1.0,3,465000
4,1.75,2700,7625,1250,1.0,4,710000
4,2.75,1670,6000,830,1.0,5,605000
4,2.5,3470,20445,0,2.0,4,994000
3,2.25,1820,7326,0,2.0,3,489950
3,1.5,1310,8160,0,1.0,3,365000
3,2.0,1790,7212,0,1.0,4,359950
4,2.5,2460,4774,0,2.0,3,495000
3,1.5,1060,9039,0,1.0,3,255000
3,1.75,1340,10276,0,1.0,4,330000
3,1.75,1480,8394,0,1.0,4,450000
4,2.5,3500,11306,0,2.0,3,655000
4,2.75,2910,16362,790,1.0,4,485000
4,1.75,1940,15909,970,1.0,3,375000
4,2.5,2280,4534,0,2.0,3,570000
3,2.25,1190,1022,0,3.0,3,350000
3,1.0,1260,6000,0,1.0,3,550000
5,2.0,2270,8652,1120,1.0,3,513000
4,2.25,1990,7320,960,1.0,4,450000
4,1.75,1500,1856,750,1.0,5,432500
5,2.75,2060,329903,0,1.5,5,432000
3,2.25,1950,8892,0,2.0,3,480000
3,1.75,1790,6980,460,1.0,3,402200
3,1.0,1520,10227,0,1.0,4,650000
4,2.5,3240,13044,0,2.0,4,1199500
3,2.0,2440,13250,1000,1.0,4,312000
4,2.0,2220,5821,840,1.5,4,610000
5,1.75,2640,7722,990,1.5,4,823000
4,1.75,1450,3750,500,1.0,4,471000
3,2.25,1550,5511,0,2.0,3,481015
5,4.5,6200,23373,1150,3.0,4,1959000
4,3.25,2810,11250,1130,1.0,3,624000
4,2.5,2080,7966,880,1.0,3,480000
3,1.5,1370,8671,0,1.0,3,815000
4,2.25,2920,20400,0,1.0,4,1650000
3,1.0,1000,18513,0,1.0,3,180000
2,1.75,1210,9750,0,1.0,3,156601
4,2.5,2790,4650,0,2.0,3,374950
2,1.5,1660,4680,830,1.0,5,368000
3,2.0,1650,3952,0,2.0,3,550000
3,1.75,1300,6318,0,1.0,3,198000
3,1.75,1090,7200,0,1.0,3,345000
5,2.5,2660,6572,700,1.0,5,1712750
3,1.0,940,10890,0,1.0,4,185900
3,2.75,2750,18029,940,1.0,5,950000
4,4.5,3850,13551,850,2.0,3,995000
2,1.0,860,8250,0,1.0,3,345000
4,2.75,2070,10125,680,1.0,3,741000
2,2.25,2290,9772,0,1.0,3,737000
4,2.5,2340,6420,750,1.0,3,668750
3,1.75,2680,8625,1090,1.0,5,575000
4,2.0,1710,5440,680,1.0,5,280000
3,1.5,1800,10050,0,1.0,3,583000
3,2.25,1510,9600,420,1.0,1,196000
3,2.5,1700,7496,0,2.0,3,349950
4,1.0,1350,3333,0,1.5,3,429000
5,2.5,2140,10320,810,1.0,4,270000
6,4.0,2700,7416,1350,1.0,3,385000
1,1.0,920,5000,0,1.0,4,535000
3,1.75,1500,10269,470,1.0,3,352500
3,1.75,1510,5200,650,1.0,4,624000
5,1.5,1980,7958,0,1.5,3,215000
4,3.0,4500,21780,1460,2.0,3,870000
4,2.5,3220,8256,610,2.0,3,440000
2,1.5,1140,1149,200,2.0,3,518000
3,2.25,1490,7589,0,2.0,3,259500
4,3.25,4360,91158,1000,1.0,3,795127
3,1.0,960,9000,0,1.0,4,290000
4,3.0,2253,7700,0,2.0,3,385000
2,1.0,770,6542,0,1.0,3,259950
2,2.5,1310,2915,0,2.0,3,330000
3,1.0,980,7480,150,1.0,3,280000
4,2.5,1820,20011,0,2.0,3,595000
4,3.75,3980,7828,0,2.0,3,925900
3,2.25,3010,9600,600,2.0,3,499000
4,2.5,1830,7762,0,2.0,3,325000
5,2.5,2550,20875,940,1.0,4,895000
2,1.0,800,8960,0,1.0,4,162248
3,2.25,2890,21480,1100,2.0,3,1072500
3,1.5,1810,5080,780,1.0,3,430000
3,1.5,1810,5080,780,1.0,3,615500
3,1.0,940,5650,0,1.0,3,260000
4,2.0,1810,42981,0,1.0,4,295000
3,1.75,2550,6117,900,2.0,3,1186039
4,2.5,2370,2971,290,2.0,3,749950
6,1.0,1370,5080,250,1.5,3,175000
6,1.0,1370,5080,250,1.5,3,415000
3,1.0,1200,8316,0,1.0,4,190000
3,1.75,2100,3264,750,1.5,5,625000
3,2.25,2020,21010,0,2.0,3,420000
4,1.5,1570,9210,170,1.0,3,339900
2,1.0,1140,23030,0,1.0,3,160000
4,2.5,1830,5331,0,2.0,3,353000
3,2.0,1010,14183,0,1.0,3,390000
4,2.5,1770,9858,0,1.0,3,675000
3,2.5,2120,3757,0,2.0,3,400000
4,3.5,3190,5040,1030,2.0,3,1340000
4,2.5,2780,11904,1050,1.0,5,1650000
5,3.0,3350,9450,1170,2.0,5,1000000
5,3.5,3450,28324,1100,1.0,5,850000
3,1.5,1060,6954,0,1.0,4,275000
3,2.5,1670,2589,0,2.0,3,450000
4,1.75,2251,12731,861,1.0,4,305000
3,2.5,1770,3744,500,1.5,3,643002
2,1.75,1510,4500,0,1.0,3,468000
4,2.5,1770,5000,0,2.0,3,324950
3,2.0,1260,7346,0,1.0,3,290000
3,2.0,1710,10959,680,1.0,4,488500
3,1.75,2290,8234,1040,1.0,4,367950
2,1.0,790,6555,0,1.0,2,285000
3,2.75,1820,52889,0,2.0,3,417000
4,2.5,3180,31931,790,1.0,4,1115000
4,4.0,5280,17677,2060,2.0,3,1550000
3,2.5,3240,33151,0,2.0,3,604000
3,2.5,2390,8102,0,2.0,4,380000
4,2.5,2500,5264,0,2.0,3,336500
4,2.0,2290,6000,0,1.5,5,685000
5,6.0,7440,21540,1890,2.0,3,4208000
3,1.0,1600,16868,610,1.0,3,670000
2,1.0,1120,2000,0,1.5,3,524000
3,1.0,1340,10260,0,1.0,3,172000
6,2.0,1670,3000,770,1.0,5,680000
4,3.0,2830,213879,0,2.0,4,549900
4,2.75,2700,49428,0,1.0,4,357000
3,1.5,910,5120,0,1.0,3,107000
3,1.5,910,5120,0,1.0,3,232900
4,3.5,2370,3302,760,2.0,3,800000
2,1.5,880,1498,0,2.0,3,248500
3,2.5,2050,6420,320,1.0,3,670000
3,1.75,1180,21275,0,1.0,4,207000
3,1.0,1070,8250,0,1.0,3,164000
2,1.0,1380,1800,300,2.0,3,570500
3,2.25,2680,9162,1110,1.0,3,599990
5,1.75,2100,9599,1040,1.0,3,395000
4,3.75,4133,361548,0,2.0,3,979500
3,1.0,920,5546,0,1.0,2,207000
3,1.0,920,5546,0,1.0,2,237000
2,1.0,1750,60872,570,1.0,4,650100
4,2.5,1950,7350,800,1.0,3,385000
2,1.75,1660,11437,0,2.0,3,335000
4,1.5,2670,10026,0,2.0,3,347000
3,1.0,980,8000,0,1.0,4,204000
4,2.25,1780,10260,0,2.0,3,615000
3,2.25,2370,10890,0,2.0,4,943500
3,2.0,1640,7333,620,1.0,4,560000
4,2.5,2610,7254,1000,1.0,2,547500
4,1.75,2030,7210,580,1.0,3,359500
3,2.5,2590,35640,0,1.0,3,660000
3,1.75,1620,7540,310,1.0,3,258000
3,1.75,2040,22693,0,1.0,4,355000
2,1.0,810,4800,0,1.0,3,253500
3,1.0,1270,8920,0,1.0,5,422500
2,2.0,1470,2052,0,1.5,3,239000
3,2.25,1720,8521,580,1.0,4,628000
2,2.5,1320,1957,660,1.0,3,352000
3,2.25,1358,1196,0,3.0,3,311600
4,1.5,2070,7245,1010,1.0,4,235000
5,2.25,2910,9525,0,2.0,4,870000
4,1.5,1370,7904,470,1.0,3,190848
4,1.75,2340,5080,1170,1.0,5,570000
4,4.0,2290,6250,600,1.5,5,661254
4,2.0,1650,5000,0,1.0,3,575000
2,0.75,650,5360,0,1.0,4,230000
3,2.25,2300,9914,0,2.0,4,680000
1,1.0,620,8261,0,1.0,3,148000
1,1.0,620,8261,0,1.0,3,244900
3,1.0,1400,6600,120,1.0,3,214950
3,1.5,1800,6250,380,1.0,3,580000
3,1.5,1300,7885,0,1.0,3,263000
5,2.5,2360,11375,1180,1.0,4,317000
4,3.0,3320,13500,1570,1.0,3,302000
3,1.0,1480,6978,0,2.0,4,899000
3,2.5,2190,11394,640,1.0,3,1289000
3,3.25,3740,136915,640,2.5,3,710000
3,1.0,1360,9310,340,1.0,4,230000
3,1.0,1210,5200,0,1.0,3,430000
5,4.25,4610,13252,0,2.0,3,1169000
3,1.0,860,6380,0,1.5,4,397000
3,2.5,2250,8300,0,2.0,3,595000
3,1.75,2030,10089,700,1.0,4,485000
5,2.5,3260,24300,950,1.5,4,755000
3,1.0,1840,8100,920,1.0,4,185000
3,1.0,1840,8100,920,1.0,4,340000
4,2.75,2000,5827,0,2.0,3,236000
4,2.5,2810,7549,0,2.0,3,550000
3,2.0,1780,5720,800,1.0,5,680000
4,2.5,2540,8706,0,2.0,3,630000
3,2.0,2340,3477,1170,1.0,5,560000
3,2.0,1480,6600,740,1.0,3,385000
3,2.25,1358,1141,0,3.0,3,280000
3,2.5,1750,7490,570,1.0,4,225000
4,1.75,1830,29110,600,2.0,3,610000
3,2.0,1170,6750,370,1.0,5,592500
4,2.75,3170,7634,0,2.0,3,750000
4,1.0,1530,4875,0,2.0,3,164000
2,1.0,1100,8281,0,1.0,4,320000
4,2.5,2030,3974,0,2.0,3,544000
3,1.75,1870,7500,550,1.0,5,344950
3,2.5,3080,12476,0,2.0,3,539500
4,1.75,2480,60548,880,1.0,4,420000
2,1.0,910,22725,0,1.0,1,305000
2,1.0,810,5100,0,1.0,3,229000
5,3.5,3990,9938,0,2.0,3,1068000
3,2.25,1430,1383,0,3.0,3,397500
4,2.0,2190,8402,0,2.0,4,540000
4,2.5,2290,10186,0,2.0,3,650000
6,4.0,3020,13237,180,2.0,3,1900000
2,1.75,2260,280962,370,2.0,3,649000
5,2.0,2020,67953,400,1.5,4,287500
4,2.75,2620,4743,1310,1.0,4,815000
2,2.5,2830,8630,0,2.0,3,795000
3,1.75,1700,9840,500,1.0,4,502775
2,1.0,1110,6411,0,1.0,3,222900
4,3.0,2150,64694,700,1.0,3,399950
4,2.5,2650,13684,0,2.0,3,728000
5,3.5,3870,65556,0,2.0,3,850000
4,2.75,2530,17856,0,2.0,3,525000
3,1.0,1450,7850,0,1.5,5,257000
3,2.5,2200,3360,0,2.0,3,433500
4,1.75,1890,9623,600,1.0,4,314950
3,1.75,1530,14633,430,1.0,3,500000
3,1.5,1590,8911,0,1.0,3,300000
4,2.5,2690,18653,0,2.0,3,645000
3,1.0,990,10125,0,1.0,3,222500
3,1.75,1300,8099,220,1.0,4,275000
3,1.5,1720,6570,0,1.5,4,498000
3,1.75,2080,75794,0,1.0,3,800000
3,2.5,1840,8234,0,2.0,3,297000
5,3.5,4010,6000,1450,2.0,3,625000
4,2.5,3560,6187,0,2.0,3,770000
3,2.25,1640,4635,100,1.5,3,517000
1,1.0,530,6350,0,1.0,5,238000
3,1.0,1990,15375,850,1.0,3,234550
3,2.25,1690,7245,530,1.0,3,230500
5,2.5,2670,16777,1050,1.5,4,585000
4,1.75,1930,3876,480,1.5,5,733000
2,1.0,810,3880,0,1.0,3,357950
3,1.75,1550,3680,500,1.0,3,530000
4,2.5,2640,10720,0,2.0,3,377500
4,2.5,2320,10046,0,2.0,3,475000
3,1.75,2170,73616,0,1.0,3,399000
3,2.0,2080,5750,1040,1.0,5,660000
5,2.25,2070,10488,990,1.0,4,400000
2,1.0,800,4850,0,1.0,4,440000
4,2.25,2040,14383,770,1.0,4,366400
4,2.5,2830,10677,0,2.0,3,627250
3,1.75,1480,7560,380,1.0,3,375950
3,2.25,1810,6750,530,1.0,3,162000
3,2.75,1970,2600,0,2.5,3,780000
4,2.5,2650,4316,1130,1.5,3,705000
4,2.5,2820,15233,1000,1.0,4,450000
3,2.75,1400,7880,400,1.0,3,311000
3,2.5,1580,6065,0,2.0,3,485000
3,2.5,1800,11034,0,2.0,4,485000
5,3.75,3360,6000,720,2.0,3,725000
3,1.0,1510,17040,0,1.0,4,185000
4,4.25,4285,9345,0,2.0,3,1890000
3,2.25,1610,7423,0,2.0,4,260000
4,2.5,2470,5074,0,2.0,3,356000
3,1.0,1200,7220,0,1.0,3,225205
3,1.0,1260,8910,0,1.0,4,445000
2,1.0,920,4095,0,1.0,4,356000
5,2.75,2540,8250,1100,1.0,4,760250
2,2.0,1870,5143,0,1.0,3,572000
3,2.25,3060,9950,1250,1.5,4,970000
4,2.5,1950,8628,0,2.0,3,348450
3,1.5,1730,40250,0,2.0,4,535500
5,2.5,2570,9600,950,1.0,3,710000
3,1.75,1490,9800,350,1.0,4,745000
4,2.5,2040,8265,0,2.0,3,355000
4,2.5,2690,5505,0,2.0,3,333000
3,2.5,1610,6000,0,2.0,4,282000
3,2.0,2520,5400,1110,1.5,4,840500
3,1.75,1550,8134,0,1.0,4,432000
3,1.0,1800,4800,900,1.0,4,625000
3,1.0,1170,6134,0,1.0,4,209977
2,1.0,900,13531,0,1.0,3,174000
4,2.0,2800,8540,1070,1.0,4,740000
3,1.75,1830,4500,0,1.5,4,518000
3,1.75,1380,3225,440,1.0,4,539000
3,2.75,1990,9600,460,1.0,3,575000
2,1.75,1170,976,390,2.0,3,530000
4,1.75,1400,54014,0,1.5,4,242025
4,2.5,2620,11200,850,1.0,4,1030000
3,1.0,880,7500,0,1.0,3,230000
4,2.5,2260,7500,800,1.0,3,350000
3,1.0,1300,11520,0,1.0,3,595000
3,1.75,1450,6829,0,1.0,3,440000
3,1.0,1110,6000,0,1.0,3,550000
4,2.25,1890,5940,420,1.0,3,940000
3,1.5,1100,1751,160,2.0,3,375000
2,1.5,1350,4592,280,1.0,3,567500
3,2.5,3020,50800,1510,1.0,5,735000
2,1.0,730,5200,0,1.0,3,114000
2,1.0,1390,3600,380,1.0,4,608000
3,1.5,2710,47419,540,1.5,3,442500
4,2.0,1530,5250,420,1.0,3,381800
3,2.0,2170,3978,830,1.0,5,330000
2,1.0,790,2640,0,1.0,3,90000
2,1.75,1160,8625,0,1.0,4,312000
3,1.0,1080,8100,0,1.0,4,339000
3,1.75,2190,8000,0,1.0,4,313000
3,2.5,2030,6500,0,2.0,3,618080
3,2.25,2480,8755,0,2.0,3,325000
4,1.0,2240,7620,1120,1.0,3,242000
2,1.5,1650,7311,790,1.0,3,364000
3,1.75,1700,5750,250,1.5,5,545000
3,2.5,2790,16173,0,2.0,3,445000
4,2.75,3010,10830,0,2.0,4,1085500
4,2.5,2550,10000,1260,1.0,3,660000
4,2.5,2880,35610,0,1.0,3,845000
4,2.0,2090,4000,1030,1.0,3,417000
2,1.0,740,5200,0,1.0,4,213800
2,1.75,960,6200,0,1.0,4,400000
4,3.5,2100,7560,0,2.0,5,759950
4,2.5,2540,5930,0,2.0,3,990000
3,1.75,1650,10250,0,1.0,5,710000
1,0.75,770,4600,0,1.0,4,315000
4,2.5,2280,14810,780,1.0,5,515000
3,2.0,1660,3729,690,1.0,5,638000
4,2.0,2020,8100,860,1.5,4,370000
3,1.0,970,14850,0,1.0,3,184000
3,2.5,2480,6600,0,2.0,3,583800
3,1.0,1250,7320,0,1.0,3,309500
4,4.0,4430,31353,0,2.0,3,1960000
1,1.0,740,5000,0,1.0,3,299000
2,1.0,710,7200,0,1.0,3,215000
4,2.0,1970,10500,150,1.0,3,410000
2,1.0,820,6000,0,1.0,3,478000
2,1.0,1000,6500,0,1.0,4,431000
4,2.5,3080,35430,0,2.0,3,635000
5,2.25,2410,12000,0,2.0,4,648000
3,2.5,2370,11172,0,2.0,3,640000
5,4.5,4690,6705,1240,2.0,3,932808
2,2.0,2280,6815,0,1.0,3,835000
2,1.75,1530,7020,500,1.0,3,469775
5,3.5,3610,52595,0,2.0,4,587000
3,2.0,1740,3600,750,1.0,5,677915
4,3.0,3600,9200,1500,1.0,4,1075000
4,3.0,3130,5700,1380,1.5,3,671000
5,3.25,3940,9780,0,2.0,3,695000
4,2.0,2200,13320,1100,1.0,3,205000
4,1.0,1510,7200,0,1.5,4,350000
3,1.75,1560,7930,0,2.0,4,360000
4,2.25,1870,4198,0,2.0,3,313999
3,2.25,2070,7225,380,1.0,3,300000
2,1.75,1660,11747,830,1.0,3,452000
3,2.5,2010,57934,0,1.0,3,495500
3,1.0,1410,40500,0,1.0,4,288000
3,1.75,1820,7194,0,1.0,4,227490
3,2.5,2560,16420,0,2.0,4,470950
4,2.75,2450,4187,0,2.0,3,735000
7,2.75,3110,4400,1100,1.5,5,730000
3,2.5,2210,7000,0,2.0,4,412000
4,2.5,2630,6326,0,2.0,3,589500
7,1.0,2350,8636,800,1.0,3,291000
5,3.75,4450,7680,990,2.0,3,1300000
3,1.0,1200,10458,0,1.0,4,190000
2,1.75,1210,7733,0,1.0,3,456200
3,1.0,1290,8470,320,1.0,4,225000
3,2.5,3490,21064,1200,1.0,3,2000000
4,2.5,3360,15091,0,2.0,3,740000
3,1.75,2660,5511,1330,1.0,3,467000
2,1.0,770,7554,0,1.0,3,385000
3,2.5,1800,4763,560,2.0,3,670000
4,2.5,2900,5760,1240,1.0,4,500000
3,2.0,1430,6000,0,1.0,5,352450
4,2.75,2550,7591,0,2.0,3,669888
3,2.75,1310,7300,0,1.0,3,405000
3,1.5,1430,8000,0,1.0,4,518000
4,1.0,1880,6288,760,1.0,3,280000
3,2.5,1600,2375,0,2.0,3,435000
3,2.0,1760,9732,0,1.0,3,314950
2,2.0,1180,3003,0,2.0,3,209900
4,2.5,2330,31705,0,2.0,4,630000
4,1.5,1960,12688,0,1.5,4,442000
4,1.0,1140,13440,0,1.0,2,340000
3,1.75,1400,6956,0,1.0,4,230000
5,2.25,2710,22120,1300,1.0,3,495200
4,2.5,3510,6745,0,2.0,3,900000
2,1.0,910,4600,0,1.0,3,265000
3,1.75,2090,65558,760,1.0,3,489500
3,2.0,1410,44866,0,1.0,4,335000
3,3.25,3050,12700,810,2.0,3,585000
4,2.25,2010,7200,1000,1.0,4,800000
4,2.25,2120,53578,0,2.0,4,379500
3,1.0,1270,8000,0,1.0,4,475000
3,2.0,1670,8800,520,1.0,4,520000
4,2.5,1800,4338,0,2.0,3,515000
2,1.0,1640,5515,700,1.0,4,577500
3,2.25,1740,9672,630,1.0,4,269900
3,1.0,1600,5952,450,1.0,4,329000
3,1.5,1280,1920,0,1.5,3,458500
4,2.0,1480,11171,0,1.5,4,890000
4,2.5,1980,7334,0,2.0,3,361500
5,3.25,3730,10626,0,1.0,4,2535000
2,1.0,900,8374,0,1.0,3,325000
4,3.25,3480,6000,0,3.0,3,1850000
4,2.0,2840,13367,1420,1.0,3,945000
3,2.5,2490,4244,0,2.0,3,370000
0,2.5,1490,7111,0,2.0,3,320000
2,2.0,1510,4908,0,1.0,3,450000
4,2.5,2900,18303,0,2.0,4,800000
3,2.5,2240,3825,0,2.0,3,676000
4,1.75,2040,5000,0,2.0,4,1272500
3,1.75,1460,7980,0,1.0,3,290000
3,1.5,990,8925,0,1.0,4,158000
4,1.75,1970,9389,830,1.0,5,379950
4,2.5,2660,4000,0,2.0,3,583000
2,1.0,870,5700,0,1.0,4,150000
3,2.5,1740,6992,0,2.0,3,261500
4,2.5,2290,3777,0,2.0,3,278000
4,2.75,2170,7140,880,1.0,3,555000
3,1.75,2040,8173,570,1.0,3,355000
4,1.5,1770,6650,0,1.0,3,375000
3,1.75,2380,12681,1000,1.0,1,227000
4,2.0,2030,103672,0,1.0,4,335000
3,2.25,2270,23900,450,1.0,3,680000
2,1.75,1390,5025,0,1.5,4,686500
3,1.75,1530,26642,350,1.0,3,410000
2,1.0,1430,13300,200,1.5,3,425000
3,2.5,2030,7549,0,1.0,3,562500
4,2.5,2390,6976,0,2.0,3,345000
4,2.5,2540,11500,900,1.0,4,627500
3,1.0,1890,36300,0,1.0,3,355000
3,2.25,1870,5876,0,2.0,3,335000
4,3.0,1780,4228,0,1.0,3,350000
3,1.0,1610,58370,0,1.0,3,590000
3,2.0,1420,6788,0,2.0,3,252000
5,4.0,4440,9270,2220,1.0,5,1295000
4,2.0,1820,5001,0,2.0,3,705000
3,2.0,1620,8400,440,1.0,3,498000
2,1.0,870,7227,0,1.0,3,312500
4,1.75,1830,5375,770,1.0,2,260000
3,1.5,2290,9600,0,1.0,4,209950
3,1.75,1110,10402,0,1.0,4,610000
4,1.0,1440,7100,0,1.5,3,500000
3,3.5,3070,7050,1500,1.0,3,850000
4,2.5,2440,11700,960,1.0,5,689000
4,2.0,2410,4680,0,2.0,3,470000
3,3.0,2270,5175,140,2.0,3,640000
4,1.75,2340,7200,750,1.0,3,290000
3,2.5,1800,9000,0,2.0,3,258500
4,3.5,2210,7597,660,1.0,4,1100000
3,1.75,1820,22320,570,1.0,3,420000
3,1.0,1190,9083,0,1.0,3,230000
3,1.5,1400,6865,0,1.0,4,252000
3,2.5,2600,4506,0,2.0,3,515000
2,1.0,910,4635,0,1.0,4,425000
3,2.5,1760,2320,0,2.0,3,575000
2,1.0,860,5160,0,1.0,4,390000
4,2.25,2310,9800,530,1.0,3,561500
4,1.75,2000,3728,180,1.5,4,1350000
5,2.75,2460,7830,970,1.0,5,835000
2,1.0,1020,15000,0,1.5,3,245000
3,2.5,1670,3980,0,2.0,3,475200
2,1.0,790,5024,0,1.0,4,425000
2,1.5,2010,7755,0,2.0,3,218000
4,2.5,2600,6536,0,2.0,3,600000
4,2.25,1890,7210,0,1.0,3,545000
5,2.5,4600,23250,1000,1.5,3,2408000
5,3.0,2008,5050,792,1.0,3,460000
2,1.0,880,6413,0,1.0,3,425000
3,1.75,1700,8360,850,1.0,4,455000
3,2.0,1730,12821,0,1.0,3,313100
4,3.5,3910,59863,1420,2.0,4,780000
4,2.5,2160,9682,0,2.0,3,345500
3,1.75,1200,8034,0,1.0,5,243000
5,3.5,3860,9600,1200,1.0,4,670000
3,1.5,1320,7560,480,1.0,3,325000
2,1.0,1280,12500,220,1.0,3,281000
3,1.0,1100,5100,0,1.0,4,130000
3,2.5,2170,9798,0,2.0,3,340000
4,2.75,2720,51396,0,2.0,4,485000
4,2.75,2520,6398,0,2.0,3,642860
3,1.75,2560,4800,1280,1.0,3,747000
4,2.5,2650,7200,400,2.0,3,559950
4,2.75,2870,7200,0,2.0,3,577288
2,1.0,1230,2726,350,1.5,3,575000
3,1.0,1450,6000,0,1.0,4,287000
4,3.75,3180,9889,680,2.0,3,1149000
2,1.0,1800,8900,900,1.0,3,335000
4,2.25,2020,12500,0,2.0,2,375000
2,1.0,620,14823,0,1.0,3,325000
3,2.25,2190,220414,860,1.0,4,530000
4,2.25,1980,7081,510,1.0,3,287000
5,3.0,2970,7000,1160,1.0,3,320000
4,2.5,2270,4400,0,2.0,3,425000
3,1.0,1630,6009,0,1.0,4,550000
3,1.0,1520,8450,400,1.0,2,135000
3,1.75,2080,5687,0,1.5,4,695000
5,2.5,3020,9648,1040,1.0,4,975000
4,1.75,2180,28710,1000,1.0,3,210000
4,1.75,1780,8768,730,1.0,4,518000
3,1.0,1370,6780,0,2.0,3,335500
4,3.5,3050,7020,1000,2.0,3,750000
3,1.75,1490,12000,0,1.0,4,515000
4,2.75,1800,5453,750,1.0,3,344500
3,1.5,1760,6723,600,1.0,3,470000
4,1.75,1770,9848,400,1.0,3,606150
4,2.75,2910,7712,1310,1.0,3,292000
3,2.5,2880,426452,0,2.0,3,450000
3,1.75,2520,5043,1260,1.0,3,429000
4,2.5,3190,38119,0,2.0,3,765000
2,1.0,540,2500,0,1.0,3,425000
4,2.5,3170,5340,0,2.0,3,505000
3,1.75,1830,7371,0,1.0,3,544950
3,2.0,1360,4840,0,1.5,3,382000
3,1.75,1870,25157,0,2.0,3,475000
3,1.5,1370,4790,0,2.0,4,355000
4,2.5,1700,9000,0,1.0,5,410000
4,2.0,1960,5008,980,1.0,3,450000
7,4.5,4140,9066,2070,1.0,3,565000
2,1.0,1290,6528,0,1.5,4,529100
4,2.5,2460,6454,0,2.0,3,452500
4,2.0,1580,8000,540,1.0,3,245000
1,1.0,700,2550,0,1.0,3,415000
4,2.5,2410,15899,0,2.0,3,610000
4,1.75,2180,9702,1090,1.0,5,363500
3,2.75,1950,12630,720,1.0,4,510000
4,2.5,2630,28298,0,2.0,3,650000
4,2.5,2050,9015,0,2.0,4,290000
3,1.0,790,6750,0,1.0,2,170000
2,1.0,1070,5280,0,1.0,3,510000
7,8.0,13540,307752,4130,3.0,3,2280000
4,2.5,2320,7379,0,2.0,3,316000
4,2.5,2670,13463,0,2.0,4,690000
2,1.0,700,5200,0,1.0,5,199950
3,1.0,860,7740,0,1.0,3,207000
4,2.25,3490,8400,0,1.5,4,449950
3,1.75,1160,257875,0,1.0,2,361550
4,3.5,3650,57538,0,2.0,3,824000
3,1.75,1550,10050,0,1.0,5,537000
4,2.5,2620,9525,0,2.5,4,838400
2,1.0,720,4758,0,1.0,3,225000
3,2.0,1380,5198,0,1.0,4,329900
4,1.0,1170,34925,0,1.0,4,282500
3,1.75,1170,11960,0,1.0,4,229950
2,1.0,1630,12059,360,1.0,3,500000
3,1.75,1890,6557,0,1.0,3,495000
3,1.0,1010,9450,0,1.0,4,149500
3,2.5,2040,10033,620,1.0,4,726000
4,2.5,4080,10295,0,2.0,3,899000
3,1.0,1270,8925,0,1.0,5,317000
1,1.0,790,3000,0,1.0,3,395000
4,3.0,2580,6740,0,2.0,3,360000
4,2.5,2290,6738,0,2.0,3,570000
4,2.5,3490,5000,0,2.0,3,320000
3,1.75,1510,30185,0,1.5,3,320000
5,2.5,2400,4564,0,2.0,3,268000
2,1.0,900,3400,0,1.0,5,191000
2,1.0,1270,7440,360,1.0,4,400000
2,1.0,1050,5000,0,1.0,5,515000
4,2.5,2950,9010,0,2.0,3,610000
2,1.75,1850,3060,790,1.0,3,538000
3,2.5,1970,4036,0,2.0,4,432000
4,2.25,2400,8592,0,2.0,3,335000
5,1.75,2360,8642,300,1.5,5,302000
4,1.75,1580,9382,500,1.0,3,787500
3,1.0,1790,7055,270,1.0,5,420000
3,2.5,2840,216493,0,2.0,3,560000
3,2.5,1970,6634,0,2.0,3,535000
3,2.5,1780,6771,550,1.0,3,310000
5,2.0,3920,5250,1360,1.5,5,760000
3,1.75,1550,1905,0,2.0,3,242500
6,3.0,2980,7200,0,1.5,3,1313000
3,1.0,1270,7153,0,1.0,5,235000
4,2.25,3040,12160,1520,1.0,4,598780
3,2.5,2075,16200,0,2.0,3,433200
2,1.0,1110,9920,410,1.0,5,343000
2,1.0,800,8125,0,1.0,3,145000
1,1.0,680,21727,0,1.0,3,291970
3,1.0,1680,7910,0,1.0,3,599950
4,2.5,3910,22710,0,1.5,3,1749000
4,1.75,2780,11000,1220,1.0,3,870000
4,2.75,2000,9083,0,2.0,4,323000
4,3.0,3150,9703,0,2.0,3,727000
1,1.0,1120,17332,0,1.0,3,166000
4,1.75,1740,12204,470,1.0,3,450000
3,2.5,2970,23100,1460,1.0,3,400000
3,2.5,2970,23100,1460,1.0,3,599000
3,1.0,1150,19200,0,1.0,4,165000
2,1.0,1190,7408,360,1.0,3,229000
1,1.0,900,7500,0,1.0,3,305000
3,3.25,2950,4446,500,2.0,3,930000
3,2.5,1990,15985,450,1.0,3,542000
3,1.0,1020,9147,0,1.0,4,214000
